word,occurences
better late than never,6
pincers,3
juan peron,21
chansons,1
pinups,1
kirk cameron,6
interface,5
pinto beans,4
cameron crowe,3
roger chaffee,4
underground storage tank,1
mt pinatubo,3
alberto fujimori,9
cameron mackintosh,1
terry mcmillan,14
total lung capacity,2
red white,14
homestretch,2
julie newmar,6
the plymouth company the virginia company of plymouth,1
home box office,5
tempura,9
the homestead act,17
the phantom,5
house of cards,12
the birdcage,5
steve forbes,6
all the way home,1
a streetcar named desire,49
the white rabbit,16
falafel,10
monrovia liberia,4
sea of galilee,10
pamplona,26
episcopal church,1
chief justice of the united states,3
a banana split,7
the violin,32
irish,18
a chocolate chip cookie,2
john alden,22
apple pie,21
market street,2
scotch whiskey,3
the lute,9
an insectivore,1
the vietnam war memorial,7
ee cummings,30
alfred lord tennyson charge of the light brigade,1
john f kennedy profiles in courage,1
felix wankel,5
ron howard in the music man,1
dylan thomas do not go gentle into that good night,1
lord snowden antony armstrongjones,1
an alphabet,1
wheeling,3
havana cuba,11
bill haley and his comets bill haley and the comets accepted,1
goats,19
the common cold war,1
the beach boys,45
gene kelly girl or gene kelly services or gene kelly resources,1
the international date line,14
queen isabella of spain,2
the dog,10
war and peace pipe,1
pago pago,12
denver philadelphia,3
alexander hamilton jordan,1
coming of age in samoa,2
hermans hermits,14
a dime or tencent piece,1
the crow,11
josephine bakers dozen,1
dirty harry,16
drag,15
a barb,7
the bridges of madison county,25
hang gliding,6
a sitar,15
the fraunces tavern,2
heartbreak ridge,2
a tarmac,2
fixed wing,1
geisel,2
cape verde,8
james oglethorpe,16
every which way but loose,5
hussar,1
globe theater,1
funhouse,1
parakeet,2
rockies,8
goo goo,1
funk,6
roller skate,2
fundamentalism,8
doo wop doo wop,1
functionary,1
chivas regal,4
california condor,6
delaware river,2
chickaboom chickaboom,1
funicular,4
vogue,33
francis,24
andrea martin,1
highlights,3
bogota colombia,2
lestat,14
treaty of paris,4
jackie mason,6
brandywine,6
kathmandu nepal,2
teresa,6
wakefield,10
castro,23
sweet caroline,12
broth,7
mandy,10
graphology,6
the restaurant,1
a mug,1
biotechnology,1
tarts,8
a crag,3
veronica,8
miracles,3
the preraphaelite brotherhood,2
dana scully,3
a symphony,6
cologne,33
captain nelson,1
a string quartet,2
pollux,12
a canal,10
larry darryl darryl,1
joe lieberman,11
a mass,4
dr bombay,1
mel martinez,2
a sonata,11
cantilever,4
aberdeen,10
les nessman,1
roger brooke taney,1
war of 1812,12
volcanoes,34
kentucky derby,7
finger lakes,6
ear drops,1
poaching,7
aloe,8
dry cleaners,2
dropping the abomb on hiroshima,1
equine,5
fort wayne,11
republican,22
black hills,7
raggedy ann raggedy andy,1
husky,7
druids,8
sierra nevadas,9
mourning becomes electra,7
anc african national congress,3
footloose,22
brahmans,5
born yesterday,10
dreary,4
das boot the boat,1
the 5th amendment,6
dana carvey,11
the who world health organization,3
tom smothers,1
the mounties,6
seizures,4
monty python,22
insulin shock,2
logan airport,1
magic johnson,26
the ink spots,5
generic drugs,1
a congressman,2
curly of the three stooges,3
ipecac,2
holland america,2
a pandemic,4
do not go gentle into that good night,5
the wings,5
henry heimlich,7
abes babes,2
the steel curtain,2
grants chants,1
dizzy gillespie,15
bradys ladies,1
to his coy mistress,1
buddy rich,7
charles eames,1
picketts thickets,1
jj johnson,1
the tafthartley act,7
john wanamaker,2
meades deeds,1
apple records,2
rat,15
goulash,12
dollys trolleys,1
johnstown,18
smokey robinson,17
moths,13
jerrys cherriesberries,1
radio corporation of america,1
rangoon,7
lenos stenos,1
sun records,6
international monetary fund,5
sawyers lawyers,2
a m records,4
magyars,3
pats cats,1
blood types,5
horoscope,7
holy roman empire,10
placido domingo,13
grand teton,9
easter rebellion,2
ebola virus,2
atticus finch,7
cannoncanon,2
soccer moms,3
a rookie,4
freshman,2
laura welch or barbara pierce,1
edam,10
arsenio hall,13
gabon,8
recruit,2
glory training day,1
the jacobins,7
dominica,5
an effect,1
extinction,6
a piccolo,10
henry iv part i,1
a giant,5
super mario,4
electric energy,1
summa theologica,2
tractor traylor,1
an erg,4
spacious,2
a neoplatonist,1
epinephrine,8
pianoforte,6
vast,4
hegel,5
muffin,1
an erlenmeyer flask,1
a diatonic harmonica,1
enormous,3
fonda,1
mantle,10
sidewinder,5
liters,5
bureau,5
motley,2
joshua tree,11
patina,6
christa mcauliffe,10
godwin,2
eddie fisher connie stevens,1
character,1
free at last,3
kate capshaw,5
rouen,16
fore,13
tom arnold,6
an ocean,4
a holeinone,5
an indictment,4
philip of macedon,11
a statute of limitations,3
run of the mill,5
alfre woodard,1
the burden of proof,3
it doesnt matter anymore by buddy holly,1
putting,3
anise,9
the incan empire,12
kahlil gibran,8
the gulf of aqaba,11
this side of paradise,6
the gulf of riga,4
anniversary annus year verso turn,1
stayin alive,8
huggies,3
instant messaging,2
california girls,6
atchison topeka santa fe,4
an illuminated manuscript,2
convoy,4
swiss,10
the iron maiden,1
love shack,3
palomar,1
dom perignon,13
annas bananas,1
a barn,9
a pope,8
inquest,2
a sickle cell,1
jodies roadies,1
a hangar,5
pirandello,7
browser,2
a sol,1
cubas tubas,1
the forum,10
sandbar,1
the species barrier,1
hatties patties,1
the danube the rhine,1
paragon,2
scattering,2
denchs trenches,1
palazzos or palaces,1
paul bowles,1
devolve,1
goaltender,3
melons,8
april fools day,13
fools gold,9
studs lonigan,4
handstand,1
figs,11
the audubon society,14
zebra donkey,1
bobby mcferrin,9
eye makeup eyeliner mascara,1
alcoholics anonymous,13
kampala,13
lotus,18
leipzig,4
samoyed,3
the boers,9
the university of mississippi,8
a ballot,3
isuzu,5
a ball boy,2
the university of virginia,12
bmw,30
barrage balloons,1
the university of colorado,2
a sacrifice,8
a ballerina,7
the university of georgia,10
gulfstream,7
a ballista,1
dick fosbury,3
a clock,13
an inchworm,4
tasman,3
johnson lbj,5
edwin moses,5
anton van leeuwenhoek,4
morph,2
helen fielding,2
the decathlon,21
dwight david eisenhower,22
the plant,1
ernie pyle,15
bathyscaphe,1
hymn,5
foam,3
glacier,16
buffalo ny,1
one life to live,6
engagement,6
punt,6
gene,7
a e arts entertainment network,1
crocodile,17
antilles,6
phil hartman,8
blip,2
spring chicken,5
enchantment,3
garbclad,1
nile,38
the rodeo,1
crystal gayle,12
horn,10
canaletto,6
judah,11
ulysses s grant on the 50 bill died in 1885,1
geodesic domes,3
gabriel,38
the johnstown flood,11
a dispenser,1
mother cabrini,10
frank zamboni,3
the patty duke show,3
a oyster,1
the los angeles lakers,5
salisbury steak,6
the uaw united auto workers,3
catherine deneuve,9
sauk,1
cyrus vance,6
the baháí faith,1
dorothy sayers,8
i heard it through the grapevine,7
sing sing,17
getting struck by lightning,1
a freeloader,2
saint paul,13
a birthday,1
gdansk,21
juilliard,11
san quentin,6
mega millions,1
the freedom of information act,9
lee marvin,11
the blue danube,8
heart on the right side,1
operation iraqi freedom,1
a ring wall,1
marvin the martian,6
ted kaczynski,1
a nymph,11
comets asteroids,2
femur,11
ground,4
cant smile without you,2
follicles,3
lent,24
chester nimitz,7
fallopian tubes,6
george patton jr,1
lit,4
pétain,2
i made it through the rain,1
william f buckley jr,10
a drove,1
daybreak,4
the fontanel,2
slept,2
bathing suit,4
sails for silas,1
eyelashes,9
ankle,6
tab for bat,1
shem,3
sutures,4
loaf for olaf,1
albert belle,1
hull house,12
ladle for della,1
adrenal glands,5
the breakers,7
den for end,1
us naval academy,4
your income tax return,1
the way we were,9
mackinac island,7
university of alabama,4
gi bill,1
hokkaido,15
vassar college,3
billy bathgate,4
the night of the hunter,2
napoleon josephine,1
beverly hills high,1
merck,1
soot sot,1
drury lane,7
mtv,23
pfizer,13
thanks for the memory,4
noose nose,1
beacon street,1
jim crow laws,4
encino man,2
bristolmyers,2
groove grove,1
high street,1
glaxosmithkline,3
sloop slop,1
the corniche,1
james ii,13
the comedy store,2
astrazeneca,2
droop drop,1
gentle ben,8
a catchphrase,1
prayers,5
caterwaul,2
a martyr,3
speedy gonzales,12
the aspen,4
catalonia,7
halal,6
mcgill,10
carnauba,2
baraka,1
william of orange,20
the monkey bread tree,1
filibusters,1
sulphur,9
the london bridge,3
ponce de león,24
football player,3
egg foo yung,3
president of the us,2
a centrifuge,11
astronaut,10
an isotope,3
john wayne as rooster cogburn,1
air traffic controllers,7
ducks,20
jimmy dean,13
thief,4
willard scott,7
vaduz,4
frank n furter,1
metamorphoses,11
orcaskiller whales,1
patrick duffy,3
that championship season,7
2 of eisenhower kennedy nixon ford reagan,1
the king queen of sweden,1
ultra high frequency,2
a suitcase,2
the red guards,1
penn state university,3
the blue hall,2
a phone book,3
the red queen,6
doctor of dental science or doctor of dental surgery,1
a turtle turtle soup accepted,1
the snooze button,2
the red kangaroo,2
universal resource locator or uniform resource locator,1
the san diego padres,8
the redheaded league,2
quod erat demonstrandum,2
bush v gore,6
federal,7
shrew,8
an enchilada,5
daley plaza,1
john woo,9
impound,2
an ensign,4
the biograph theater,1
plaintiff,5
an enclave,4
the art institute of chicago,4
john de lancie,1
statutory,1
skywriting,4
rickshaw,4
diapers,9
puppet,2
interstate commerce commission,4
los angeles dodgers,9
blue baby,1
cunard line,1
chipmunk,4
umbillical cordumbillicus,1
emerson fittipaldi,1
howler monkey,4
apparel,2
symphony,5
fyodor dostoyevsky,7
rest,6
michael eisner,6
jeanclaude baby doc duvalier,2
glissando,6
budget director,1
louis tiffany,2
anna magnani,3
rhythm or beat,1
1 of elizabeth dole frances perkins,1
mrs debbi fields,2
buzz lightyear,10
the university of florida,14
the missouri river,16
novermber 2,1
rick moranis,4
european union,3
the university of tennessee,4
the university of california,3
barbequing,1
a nocturne,6
fiber,25
the netherlands or holland,2
harpsichord,10
liberty island,3
gliders,3
can i buy you a drink,1
i love you,5
armour hot dogs,5
the hindenburg,42
a romance language,1
coucher avec moi,1
sagittarius or scorpio,2
the skunk works,2
wiedersehen,1
the caduceus,9
eels,16
a griffin,11
sigurd,1
tiara,1
upgrade,5
st lawrence,17
dew,12
an urchin,6
the pleiades,17
a grouse,11
a unicycle,14
ganymede,11
pol pot,16
homburg,3
auks,2
dr jekyll and mr hyde,21
verb,6
yardstick,5
trainsrailroads,1
tony danza,11
possessive,3
begin a new paragraph,1
dipstick,6
turnip,2
metaphor,5
gimmick,2
papaya,17
teng hsiaopingdeng xiaoping,1
nitpick,2
brotherhood,4
toga,5
piggy,8
a rolling stone,4
hound dog,10
this land is your land,5
white mountains,2
norman schwarzkopf,18
colgate university,1
the hat,2
black white,12
a drum major,2
a selfaddressed stamped envelope,2
suddenly susan,4
louie louie,6
associated press,3
nostrils,4
kirstie alley,9
the french horn,6
union of soviet socialist republics,3
tipper,3
the democratic republican national conventions,1
babyface,4
hard copy,2
claymation,1
crossfire,4
joe namath,26
flagpoles,6
a laptop or a notebook,1
fifth,3
william perry,2
mother of pearl,7
ed jones,2
airport express,1
dewar,1
the russian tea room,3
quicktime,4
bishops,4
hayden christensen,3
question marks,1
schopenhauer,3
carrieanne moss,2
robert shaw,6
zeno,3
john c reilly,4
killington,1
ran out of time,1
needlepoint,5
the state department,22
town halls,2
archibald leach,1
the first continental congress,1
a ruff,6
man about town,1
brotherly love,4
a township,2
dyan cannon,5
the franklin institute,1
the kasbahs,1
townshend,2
a diary,6
mir,34
the ironman triathlon,3
the arabian desert,2
i80,2
tardy,8
commonwealth avenue,1
a carton,2
vostok,3
the 24hour grand prix at le mans,1
the ambassador hotel,2
citron,2
the shuttle,3
the breeders cup,2
john stuart mill,8
the lincoln highway,5
ionic,9
gorillas,15
james t kirk,2
cell,4
marsupials,23
a tribble,2
brass,21
warp drive,2
globulins,2
shannon lucid,4
sea urchin,4
ferengi,1
beefeaters,12
gobi,8
lever,5
jaguar,36
odo,2
popular,8
bar mitzvah,6
ketchup,24
colorado river,8
compound word,1
purgatory,13
ology,1
karma,19
croissant,5
prefixes,1
antigone,24
borrowedloaned word,1
son jefferson madison jackson wh harrison a johnson b harrison wilson l johnson,1
graduationcommencement,1
white water,2
sauces,3
knights,6
printers,4
tributaries,1
things you file,1
combing your hair,1
intel,32
siltsediment,1
different names for santa claus,1
his hat,8
application,2
jack nicholson,40
ring bearer,3
relativity,13
estuary,3
things you blow,1
dear abby,2
morning glory,11
chrysanthemum,17
robert fulghum,4
disks,2
god the devil,2
a head wind,1
printing,8
bad things,2
mcgwire,1
the headliner,1
palermo,13
readonly memory,5
his wife,10
the auto industry,3
headquarters,3
alien,28
warm boot,1
a headmaster,1
a place in the sun,4
resolution,9
comforter,2
health human services,11
pigheaded,1
a nucleus,6
bunco,1
a foxtrot,1
fiasco,4
jerry springer,8
a red fox,3
john c fremont,17
seinfeld or i love lucy or the andy griffith show,1
kyra sedgwick,5
striated,1
a guanaco,1
who,9
the littlest state or little rhody,1
dig,5
bulk,1
i dont know,5
the ocean,6
coho salmon,1
postal inspectors,1
tomorrow,16
cherrystone,2
idiot village idiot accepted,1
a long life vehicle,1
i dont care,2
narragansett,11
cioppino,4
isabella ferdinand,2
the hamster,1
the music man,31
the organ,20
putty,4
the granny smith apple,1
the shannon,8
alfred hitchcock,55
a putsch,2
lindsey buckingham,4
the fugue,3
will jada pinkett smith,1
iguassú,1
putrid,3
kurt russell,24
passion,4
margaret chase smith,18
laputa,2
zebra,20
game boy,2
home alone,21
a haystack,5
spider,12
homeward bound,3
book,7
mortal kombat,4
beethovens 2nd,1
clean,4
adult education,1
sister act 2,3
magic the gathering,5
guru,13
hot shots,4
movies,8
villain,1
varsity,2
valor,4
unfinished,4
the ozark mountains,1
antietam or sharpsburg,2
verbose,3
mercury venus,8
nosebleed,3
billionaire,4
cellular phones,1
the jumping frog contest,1
splint,3
artificial respiration,1
vomiting,2
dave thomas,6
million man march,2
numismatics,3
12 drummers drumming,3
dominant,1
5551212,1
nile river,2
hormones,8
lake pontchartrain,24
symmetry,7
180 32 and 212,1
vascular,2
105,1
jackass,4
theres something about mary,4
ritalin,4
oxycontin,1
che guevara,36
queensland,26
the royal tenenbaums,4
lithium,37
reno 911,6
halcion,1
james meredith,4
john young,2
another one bites the dust,4
jk rowling,38
scathing,1
gumbo,27
loathing,3
zora neale hurston,16
calamari,12
rodolfo,2
my sharona,7
muriel spark,1
scrod,5
ariadne,3
enter sandman,1
the lark,1
bananas foster,9
exxon mobil,9
mothers,3
mane,3
the rockefellers,10
policewomen,1
daylight savings time,20
wade,6
the brontes,4
hootie the blowfish,7
polar bears,9
zelda fitzgerald,9
counting crows,6
powwow,7
duke of wellington,16
constitutions,1
furl,3
mononucleosis,14
the cyclopes,3
camel,28
catscan,1
dogsleds,2
placebo,6
the fates katho lakhesis atropos,1
the erie,3
helmets,4
a wallaby,14
john c breckinridge,7
weight,7
the bulldogs,6
sprint,13
a soap box derby,1
veep,18
the state bird,2
cingular,3
nimbyism,1
elbridge gerry,15
motorola,9
dolby,4
a brakeman,2
the general,12
the mailman of la mancha,1
oliver sacks,6
the sneetches,2
charlie brownsville,1
nicholas,16
jeanclaude killy,7
a squadron,4
soda popup video,1
adrian,4
the ostrogoths,2
copperhead nurse,1
celestine,1
joan,2
akbar,3
the commonwealth of independent states,6
the starfish,1
hogwashington dc,1
mime,9
jif,4
midnight blue,8
the orchestra pit,1
the diaphragm,37
luke skywalker,5
maize,8
footlights,1
tylenol,9
koala bears,3
garnet ruby,1
leave,5
turboman,1
mandarins,5
projectionist,2
merci beaucoup,4
united farm workers,5
metro,7
salesman,2
francois mitterrand,6
buenos aires montevideo,2
firefighters,7
dracula by bram stoker,1
juvenile court,4
trip to workcommute,1
45,20
gondola,4
flag football,3
express,3
the single guy,2
refrigerator car,3
providence rhode island,14
round robin,4
y plus x,1
sassy,6
skateboard,5
martin lawrence,4
canal,9
copyright,11
contras,1
radius,15
card catalogs,1
james baker,11
stacks,1
head start,9
dura mater,5
microfiche,3
30 pieces of silver,7
a drone moan,1
a goth moth,1
the arena football league,1
duck duck goose,2
a gnat flat,1
epidemiology,4
the fourteen points,9
an ant rant,1
don meredith,4
michael powell,1
527,1
a roach coach,1
the hartford courant,8
chinatown,32
the winter war,1
the beatitudes,11
sitzkrieg,1
thomas nast,20
the yalta pact,1
beatrice wood,1
father of waters,1
the bullseye,4
semaphore,14
the crest,3
minesweeper,5
bounty,9
gestation,10
the gish sisters dorothy lillian,1
monument valley,9
brylcreem,6
claws or pincers,1
leonardo dicaprio,23
magic,19
milieu,4
danny glover,4
sudoku,12
manwich,1
antediluvian,10
johannesburg,26
pot luck,2
hopscotch,18
the female of the species,3
the new york dolls,1
hattiesburg,3
john dryden,2
the ohio players,1
william pitt the younger,3
orangeburg,1
fixin,1
the tour de france,27
french hens turtle doves and a partridge in a pear tree,1
caffe latte,1
king faruk,1
five golden rings,1
maids amilking,1
white sands,9
robusta,4
the finger lakes,18
ferdinand marcos of the philippines,1
lords aleapin,1
a pueblo,2
a forgetmenot,7
marshall pétain,1
